iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
NZL,Oceania,New Zealand,2021-08-17,2936.0,10.0,4.571,28.0,0.0,0.0,566.217,1.929,0.882,5.4,0.0,0.0,1.91,,,,,,,,,2564395.0,,499.909,,5052.0,0.985,,,tests performed,2615897.0,1658505.0,957351.0,41.0,56298.0,45331.0,50.45,31.98,18.46,0.0,8742.0,30128.0,0.581,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-08-18,2936.0,0.0,3.286,28.0,0.0,0.0,566.217,0.0,0.634,5.4,0.0,0.0,2.0,,,,,,,,,2571452.0,7057.0,501.284,1.376,5162.0,1.006,,,tests performed,2616410.0,1658916.0,957453.0,41.0,513.0,38406.0,50.46,31.99,18.46,0.0,7407.0,25608.0,0.494,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-08-19,2968.0,32.0,7.714,28.0,0.0,0.0,572.389,6.171,1.488,5.4,0.0,0.0,2.13,,,,,,,,,2584336.0,12884.0,503.796,2.512,5966.0,1.163,,,tests performed,2646782.0,1680505.0,966236.0,41.0,30372.0,35736.0,51.04,32.41,18.63,0.0,6892.0,24049.0,0.464,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-08-20,2992.0,24.0,11.143,28.0,0.0,0.0,577.017,4.628,2.149,5.4,0.0,0.0,2.14,,,,,,,,,2612235.0,27899.0,509.235,5.439,9086.0,1.771,,,tests performed,2705829.0,1719319.0,986469.0,41.0,59047.0,37447.0,52.18,33.16,19.02,0.0,7222.0,25108.0,0.484,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-08-21,3016.0,24.0,13.857,28.0,0.0,0.0,581.645,4.628,2.672,5.4,0.0,0.0,2.12,,,,,,,,,2653699.0,41464.0,517.318,8.083,14446.0,2.816,,,tests performed,2760134.0,1757712.0,1002378.0,44.0,54305.0,38953.0,53.23,33.9,19.33,0.0,7512.0,26246.0,0.506,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-08-22,3054.0,38.0,18.286,28.0,0.0,0.0,588.974,7.328,3.526,5.4,0.0,0.0,2.11,,,,,,,,,,,,,19180.0,3.739,,,tests performed,2797729.0,1786203.0,1011480.0,46.0,37595.0,40652.0,53.96,34.45,19.51,0.0,7840.0,27704.0,0.534,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,-2386.5002,-4.13,0.25,-465.22922
NZL,Oceania,New Zealand,2021-08-23,3096.0,42.0,24.286,28.0,0.0,0.0,597.074,8.1,4.684,5.4,0.0,0.0,2.07,,,,,,,,,2727853.0,,531.773,,23914.0,4.662,,,tests performed,2864103.0,1832990.0,1031063.0,50.0,66374.0,43501.0,55.24,35.35,19.88,0.0,8389.0,30049.0,0.58,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-08-24,3159.0,63.0,31.857,28.0,0.0,0.0,609.224,12.15,6.144,5.4,0.0,0.0,2.02,,,,,,,,,,,,,29431.0,5.737,,,tests performed,2947210.0,1892405.0,1054752.0,53.0,83107.0,47330.0,56.84,36.5,20.34,0.0,9128.0,33414.0,0.644,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-08-25,3227.0,68.0,41.571,28.0,0.0,0.0,622.338,13.114,8.017,5.4,0.0,0.0,1.94,,,,,,,,,2812976.0,,548.367,,34503.0,6.726,,,tests performed,3037171.0,1955842.0,1081272.0,57.0,89961.0,60109.0,58.57,37.72,20.85,0.0,11592.0,42418.0,0.818,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-08-26,3297.0,70.0,47.0,28.0,0.0,0.0,635.837,13.5,9.064,5.4,0.0,0.0,1.85,,,,,,,,,2854717.0,41741.0,556.505,8.137,38626.0,7.53,,,tests performed,3130621.0,2023753.0,1106810.0,58.0,93450.0,69120.0,60.38,39.03,21.35,0.0,13330.0,49035.0,0.946,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-08-27,3380.0,83.0,55.429,28.0,0.0,0.0,651.844,16.007,10.69,5.4,0.0,0.0,1.76,,,,,,,,,2891738.0,37021.0,563.722,7.217,39929.0,7.784,,,tests performed,3222774.0,2091154.0,1131559.0,61.0,92153.0,73849.0,62.15,40.33,21.82,0.0,14242.0,53119.0,1.024,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-08-28,3464.0,84.0,64.0,28.0,0.0,0.0,668.044,16.2,12.343,5.4,0.0,0.0,1.66,,,,,,,,,2928164.0,36426.0,570.822,7.101,39209.0,7.643,,,tests performed,3302070.0,2148026.0,1153979.0,65.0,79296.0,77419.0,63.68,41.43,22.25,0.0,14931.0,55759.0,1.075,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-08-29,3519.0,55.0,66.429,29.0,1.0,0.143,678.651,10.607,12.811,5.593,0.193,0.028,1.55,,,,,,,,,2951303.0,23139.0,575.333,4.511,37218.0,7.255,,,tests performed,3350666.0,2185129.0,1165471.0,66.0,48596.0,78991.0,64.62,42.14,22.48,0.0,15234.0,56989.0,1.099,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,-2420.2002,-4.13,-4.56,-471.79874
NZL,Oceania,New Zealand,2021-08-30,3519.0,0.0,60.429,29.0,0.0,0.143,678.651,0.0,11.654,5.593,0.0,0.028,1.45,,,,,,,,,2967673.0,16370.0,578.524,3.191,34260.0,6.679,,,tests performed,3429386.0,2240055.0,1189261.0,70.0,78720.0,80755.0,66.14,43.2,22.94,0.0,15574.0,58152.0,1.121,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-08-31,3569.0,50.0,58.571,29.0,0.0,0.143,688.293,9.643,11.296,5.593,0.0,0.028,1.38,,,,,,,,,2984428.0,16755.0,581.791,3.266,30573.0,5.96,,,tests performed,3516245.0,2299392.0,1216779.0,74.0,86859.0,81291.0,67.81,44.34,23.47,0.0,15677.0,58141.0,1.121,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-01,3645.0,76.0,59.714,29.0,0.0,0.143,702.95,14.657,11.516,5.593,0.0,0.028,1.31,,,,,,,,,3006586.0,22158.0,586.11,4.32,27659.0,5.392,,,tests performed,3607575.0,2362988.0,1244510.0,77.0,91330.0,81486.0,69.57,45.57,24.0,0.0,15715.0,58164.0,1.122,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-02,3729.0,84.0,61.714,29.0,0.0,0.143,719.15,16.2,11.902,5.593,0.0,0.028,1.24,,,,,,,,,3024268.0,17682.0,589.557,3.447,24222.0,4.722,,,tests performed,3698177.0,2428244.0,1269855.0,78.0,90602.0,81079.0,71.32,46.83,24.49,0.0,15636.0,57784.0,1.114,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-03,3748.0,19.0,52.571,29.0,0.0,0.143,722.814,3.664,10.139,5.593,0.0,0.028,1.16,,,,,,,,,3037064.0,12796.0,592.052,2.494,20761.0,4.047,,,tests performed,3786069.0,2490210.0,1295780.0,79.0,87892.0,80471.0,73.02,48.02,24.99,0.0,15519.0,57008.0,1.099,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-04,3768.0,20.0,43.429,29.0,0.0,0.143,726.671,3.857,8.375,5.593,0.0,0.028,1.09,,,,,,,,,3048105.0,11041.0,594.204,2.152,17134.0,3.34,,,tests performed,3864821.0,2546355.0,1318383.0,83.0,78752.0,80393.0,74.53,49.11,25.43,0.0,15504.0,56904.0,1.097,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-05,3792.0,24.0,39.0,29.0,0.0,0.0,731.3,4.628,7.521,5.593,0.0,0.0,1.03,,,,,,,,,3057343.0,9238.0,596.005,1.801,15149.0,2.953,,,tests performed,3903895.0,2573396.0,1330415.0,84.0,39074.0,79033.0,75.29,49.63,25.66,0.0,15242.0,55467.0,1.07,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,-2425.1,-4.09,-0.66,-472.75394
NZL,Oceania,New Zealand,2021-09-06,3813.0,21.0,42.0,29.0,0.0,0.0,735.35,4.05,8.1,5.593,0.0,0.0,0.99,,,,,,,,,3062093.0,4750.0,596.931,0.926,13489.0,2.63,,,tests performed,3971069.0,2618723.0,1352259.0,87.0,67174.0,77383.0,76.58,50.5,26.08,0.0,14924.0,54095.0,1.043,96.3,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-07,3829.0,16.0,37.143,29.0,0.0,0.0,738.435,3.086,7.163,5.593,0.0,0.0,0.96,,,,,,,,,3069348.0,7255.0,598.345,1.414,12131.0,2.365,,,tests performed,4044581.0,2668744.0,1375747.0,90.0,73512.0,75477.0,78.0,51.47,26.53,0.0,14556.0,52765.0,1.018,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-08,3847.0,18.0,28.857,29.0,0.0,0.0,741.907,3.471,5.565,5.593,0.0,0.0,0.93,,,,,,,,,,,,,11174.0,2.178,,,tests performed,4112041.0,2717602.0,1394344.0,95.0,67460.0,72067.0,79.3,52.41,26.89,0.0,13898.0,50659.0,0.977,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-09,3866.0,19.0,19.571,29.0,0.0,0.0,745.571,3.664,3.774,5.593,0.0,0.0,0.91,,,,,,,,,3100261.0,,604.371,,10856.0,2.116,,,tests performed,4174234.0,2764152.0,1409985.0,97.0,62193.0,68008.0,80.5,53.31,27.19,0.0,13116.0,47987.0,0.925,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-10,3890.0,24.0,20.286,29.0,0.0,0.0,750.199,4.628,3.912,5.593,0.0,0.0,0.91,,,,,,,,,3114087.0,13826.0,607.067,2.695,11003.0,2.145,,,tests performed,4239637.0,2808341.0,1431192.0,104.0,65403.0,64795.0,81.76,54.16,27.6,0.0,12496.0,45447.0,0.876,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-11,3913.0,23.0,20.714,29.0,0.0,0.0,754.635,4.436,3.995,5.593,0.0,0.0,0.9,,,,,,,,,3129329.0,15242.0,610.038,2.971,11603.0,2.262,,,tests performed,4302032.0,2847390.0,1454535.0,107.0,62395.0,62459.0,82.97,54.91,28.05,0.0,12045.0,43005.0,0.829,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-12,3949.0,36.0,22.429,29.0,0.0,0.0,761.578,6.943,4.325,5.593,0.0,0.0,0.9,,,,,,,,,3140288.0,10959.0,612.174,2.136,11849.0,2.31,,,tests performed,4336182.0,2868060.0,1468014.0,108.0,34150.0,61755.0,83.62,55.31,28.31,0.0,11910.0,42095.0,0.812,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,-2428.6,-4.05,-0.49,-473.43625
NZL,Oceania,New Zealand,2021-09-13,3966.0,17.0,21.857,29.0,0.0,0.0,764.856,3.279,4.215,5.593,0.0,0.0,0.89,,,,,,,,,3148945.0,8657.0,613.862,1.688,12407.0,2.419,,,tests performed,4391724.0,2902598.0,1489013.0,113.0,55542.0,60094.0,84.7,55.98,28.72,0.0,11589.0,40554.0,0.782,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-14,3981.0,15.0,21.714,29.0,0.0,0.0,767.749,2.893,4.188,5.593,0.0,0.0,0.88,,,,,,,,,3158224.0,9279.0,615.671,1.809,12697.0,2.475,,,tests performed,4454396.0,2942356.0,1511920.0,120.0,62672.0,58545.0,85.9,56.74,29.16,0.0,11291.0,39087.0,0.754,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-15,3999.0,18.0,21.714,29.0,0.0,0.0,771.22,3.471,4.188,5.593,0.0,0.0,0.88,,,,,,,,,,,,,12823.0,2.5,,,tests performed,4517677.0,2982379.0,1535169.0,129.0,63281.0,57948.0,87.12,57.52,29.61,0.0,11175.0,37825.0,0.729,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-16,4014.0,15.0,21.143,29.0,0.0,0.0,774.113,2.893,4.077,5.593,0.0,0.0,0.89,,,,,,,,,3190907.0,,622.042,,12949.0,2.524,,,tests performed,4579160.0,3019668.0,1559354.0,138.0,61483.0,57847.0,88.31,58.24,30.07,0.0,11156.0,36502.0,0.704,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-17,4038.0,24.0,21.143,29.0,0.0,0.0,778.742,4.628,4.077,5.593,0.0,0.0,0.9,,,,,,,,,3206325.0,15418.0,625.048,3.006,13177.0,2.569,,,tests performed,4640288.0,3053050.0,1587085.0,153.0,61128.0,57236.0,89.49,58.88,30.61,0.0,11038.0,34958.0,0.674,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-18,4060.0,22.0,21.0,29.0,0.0,0.0,782.984,4.243,4.05,5.593,0.0,0.0,0.91,,,,,,,,,3218752.0,12427.0,627.47,2.423,12775.0,2.49,,,tests performed,4694278.0,3082386.0,1611738.0,154.0,53990.0,56035.0,90.53,59.44,31.08,0.0,10807.0,33571.0,0.647,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-19,4082.0,22.0,19.0,29.0,0.0,0.0,787.227,4.243,3.664,5.593,0.0,0.0,0.92,,,,,,,,,3232551.0,13799.0,630.16,2.69,13180.0,2.569,,,tests performed,4721202.0,3096697.0,1624347.0,158.0,26924.0,55003.0,91.05,59.72,31.33,0.0,10608.0,32662.0,0.63,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,-2521.1,-4.15,-12.58,-491.46838
NZL,Oceania,New Zealand,2021-09-20,4095.0,13.0,18.429,29.0,0.0,0.0,789.734,2.507,3.554,5.593,0.0,0.0,0.93,,,,,,,,,3240635.0,8084.0,631.736,1.576,13099.0,2.554,,,tests performed,4771974.0,3121487.0,1650320.0,167.0,50772.0,54321.0,92.03,60.2,31.83,0.0,10476.0,31270.0,0.603,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-21,4119.0,24.0,19.714,29.0,0.0,0.0,794.363,4.628,3.802,5.593,0.0,0.0,0.94,,,,,,,,,3248982.0,8347.0,633.363,1.627,12965.0,2.527,,,tests performed,4826408.0,3149286.0,1676946.0,176.0,54434.0,53145.0,93.08,60.74,32.34,0.0,10249.0,29561.0,0.57,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-22,4135.0,16.0,19.429,29.0,0.0,0.0,797.448,3.086,3.747,5.593,0.0,0.0,0.95,,,,,,,,,3267861.0,18879.0,637.044,3.68,13328.0,2.598,,,tests performed,4876571.0,3173842.0,1702548.0,181.0,50163.0,51271.0,94.05,61.21,32.83,0.0,9888.0,27352.0,0.527,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-23,4144.0,9.0,18.571,29.0,0.0,0.0,799.184,1.736,3.582,5.593,0.0,0.0,0.97,,,,,,,,,3287055.0,19194.0,640.785,3.742,13735.0,2.678,,,tests performed,4926418.0,3195101.0,1731133.0,184.0,49847.0,49608.0,95.01,61.62,33.39,0.0,9567.0,25062.0,0.483,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-24,4162.0,18.0,17.714,29.0,0.0,0.0,802.655,3.471,3.416,5.593,0.0,0.0,1.0,,,,,,,,,3301910.0,14855.0,643.681,2.896,13655.0,2.662,,,tests performed,4977428.0,3214263.0,1762974.0,191.0,51010.0,48163.0,95.99,61.99,34.0,0.0,9288.0,23030.0,0.444,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-25,4183.0,21.0,17.571,29.0,0.0,0.0,806.705,4.05,3.389,5.593,0.0,0.0,1.03,,,,,,,,,3316187.0,14277.0,646.464,2.783,13919.0,2.713,,,tests performed,5029310.0,3233787.0,1795331.0,192.0,51882.0,47862.0,96.99,62.36,34.62,0.0,9230.0,21629.0,0.417,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-26,4194.0,11.0,16.0,29.0,0.0,0.0,808.827,2.121,3.086,5.593,0.0,0.0,1.06,,,,,,,,,3329629.0,13442.0,649.085,2.62,13868.0,2.703,,,tests performed,5054223.0,3242067.0,1811963.0,193.0,24913.0,47574.0,97.47,62.52,34.94,0.0,9175.0,20767.0,0.4,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,-2592.0,-4.22,-9.78,-505.28976
NZL,Oceania,New Zealand,2021-09-27,4204.0,10.0,15.571,29.0,0.0,0.0,810.755,1.929,3.003,5.593,0.0,0.0,1.1,,,,,,,,,3336535.0,6906.0,650.431,1.346,13700.0,2.671,,,tests performed,5095282.0,3254807.0,1840277.0,198.0,41059.0,46187.0,98.26,62.77,35.49,0.0,8907.0,19046.0,0.367,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-28,4248.0,44.0,18.429,29.0,0.0,0.0,819.241,8.486,3.554,5.593,0.0,0.0,1.14,,,,,,,,,3346490.0,9955.0,652.372,1.941,13930.0,2.716,,,tests performed,5140212.0,3268427.0,1871577.0,208.0,44930.0,44829.0,99.13,63.03,36.09,0.0,8645.0,17020.0,0.328,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-29,4273.0,25.0,19.714,29.0,0.0,0.0,824.062,4.821,3.802,5.593,0.0,0.0,1.16,,,,,,,,,3361927.0,15437.0,655.381,3.009,13438.0,2.62,,,tests performed,5181444.0,3282487.0,1898746.0,211.0,41232.0,43553.0,99.93,63.3,36.62,0.0,8399.0,15521.0,0.299,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-09-30,4291.0,18.0,21.0,29.0,0.0,0.0,827.533,3.471,4.05,5.593,0.0,0.0,1.18,,,,,,,,,3378464.0,16537.0,658.605,3.224,13058.0,2.546,,,tests performed,5228069.0,3296657.0,1931192.0,220.0,46625.0,43093.0,100.83,63.58,37.24,0.0,8311.0,14508.0,0.28,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-10-01,4319.0,28.0,22.429,29.0,0.0,0.0,832.933,5.4,4.325,5.593,0.0,0.0,1.21,,,,,,,,,,,,,13871.0,2.704,,,tests performed,5276005.0,3309057.0,1966721.0,227.0,47936.0,42654.0,101.75,63.82,37.93,0.0,8226.0,13542.0,0.261,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-10-02,4352.0,33.0,24.143,29.0,0.0,0.0,839.297,6.364,4.656,5.593,0.0,0.0,1.23,,,,,,,,,3419544.0,,666.613,,14765.0,2.878,,,tests performed,5326436.0,3321991.0,2004213.0,232.0,50431.0,42447.0,102.72,64.07,38.65,0.0,8186.0,12601.0,0.243,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-10-03,4382.0,30.0,26.857,30.0,1.0,0.143,845.083,5.786,5.179,5.786,0.193,0.028,1.25,,,,,,,,,,,,,15031.0,2.93,,,tests performed,5353643.0,3329123.0,2024285.0,235.0,27207.0,42774.0,103.25,64.2,39.04,0.0,8249.0,12437.0,0.24,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,-2644.3,-4.25,-7.48,-515.4852
NZL,Oceania,New Zealand,2021-10-04,4408.0,26.0,29.143,30.0,0.0,0.143,850.097,5.014,5.62,5.786,0.0,0.028,1.27,,,,,,,,,3450152.0,,672.58,,16231.0,3.164,,,tests performed,5409914.0,3344122.0,2065551.0,241.0,56271.0,44947.0,104.33,64.49,39.83,0.0,8668.0,12759.0,0.246,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-10-05,4450.0,42.0,28.857,30.0,0.0,0.143,858.197,8.1,5.565,5.786,0.0,0.028,1.29,,,,,,,,,3465057.0,14905.0,675.486,2.906,16938.0,3.302,,,tests performed,5474113.0,3361877.0,2111988.0,248.0,64199.0,47700.0,105.57,64.83,40.73,0.0,9199.0,13350.0,0.257,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-10-06,4480.0,30.0,29.571,30.0,0.0,0.143,863.983,5.786,5.703,5.786,0.0,0.028,1.3,,,,,,,,,3489770.0,24713.0,680.303,4.818,18263.0,3.56,,,tests performed,5544942.0,3380969.0,2163710.0,263.0,70829.0,51928.0,106.94,65.2,41.73,0.01,10014.0,14069.0,0.271,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-10-07,4527.0,47.0,33.714,30.0,0.0,0.143,873.047,9.064,6.502,5.786,0.0,0.028,1.32,,,,,,,,,3513156.0,23386.0,684.862,4.559,19242.0,3.751,,,tests performed,5627921.0,3400834.0,2226812.0,275.0,82979.0,57122.0,108.54,65.59,42.94,0.01,11016.0,14882.0,0.287,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-10-08,4563.0,36.0,34.857,30.0,0.0,0.143,879.99,6.943,6.722,5.786,0.0,0.028,1.33,,,,,,,,,3543083.0,29927.0,690.696,5.834,20583.0,4.012,,,tests performed,5714311.0,3419580.0,2294445.0,286.0,86390.0,62615.0,110.2,65.95,44.25,0.01,12076.0,15789.0,0.304,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2021-10-09,4624.0,61.0,38.857,30.0,0.0,0.143,891.754,11.764,7.494,5.786,0.0,0.028,1.34,,,,,,,,,3566818.0,23735.0,695.323,4.627,21039.0,4.101,,,tests performed,5796617.0,3438033.0,2358290.0,294.0,82306.0,67169.0,111.79,66.3,45.48,0.01,12954.0,16577.0,0.32,81.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
