"Estimated Resident Population by Age and Sex (1991+) (Qrtly-Mar/Jun/Sep/Dec)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016Q4",30900,30740,31110,31350,32940,32840,33720,33590,33720,33270,31380,30670,30660,30620,30420,31370,33210,32250,32340,33490,34900,35750,35430,36410,37520,37360,37060,35300,34000,33060,31770,31020,30410,30300,30150,29220,28950,28560,27680,27560,28110,28310,29550,30240,31920,32390,31930,31720,31580,30790,30560,30710,31270,31910,32000,31150,30410,29230,28580,27500,27250,25930,25440,24190,24080,23580,22900,22870,22390,22190,20400,17760,16400,14820,14590,14620,13690,12070,10780,9850,9000,8020,7630,6610,6160,5720,5140,4380,3600,3090,2420,1950,1450,1110,760,157040,167140,153750,162660,180010,176780,153640,141970,148130,158390,156450,146860,126890,113930,83980,61010,37420,21940,477900,509300,574800,640600,815100,1121600,1424900,736700,1551800,1879400,1848000,1782500,1716700,7680,454500,327600,129700,68700,31200,9290,1610,35.9,2357300,29280,29170,29110,29810,31550,31060,31940,31480,31700,31530,30080,29180,29050,28960,28780,30270,31130,30840,30470,31340,31890,32170,32520,33110,34250,34940,35530,34680,34260,33750,32550,32360,32070,31490,31530,30320,30400,29990,29600,29320,29380,30160,31450,32630,33920,34700,34370,33770,33610,32610,31970,32150,33120,33820,33850,33120,32340,30860,30070,29270,28300,27630,26710,25810,25380,24070,24460,23360,23360,23330,21290,19120,17460,15780,15980,16120,15300,13730,12540,11730,10790,9550,9290,8640,8050,7720,7260,6430,5690,4890,4340,3680,3040,2390,1960,148910,157710,146060,154050,163950,173150,160000,149630,157530,169050,164920,155670,133840,118580,89640,69430,46330,31990,452700,482900,544900,606700,800800,1127400,1447900,781000,1581800,1957600,1927400,1865400,1803600,15400,509700,375900,167600,98200,51900,19890,4480,38.4,2410300,60180,59910,60220,61150,64490,63910,65670,65060,65420,64800,61460,59850,59710,59580,59200,61640,64340,63090,62810,64830,66780,67930,67960,69520,71770,72300,72590,69980,68260,66810,64320,63370,62480,61780,61680,59540,59350,58550,57280,56890,57490,58470,61000,62870,65840,67080,66290,65490,65180,63400,62530,62860,64390,65740,65860,64270,62750,60080,58650,56770,55550,53560,52150,50010,49460,47650,47360,46230,45760,45530,41690,36880,33870,30600,30570,30750,28990,25800,23320,21580,19780,17580,16920,15250,14220,13440,12400,10820,9290,7980,6760,5620,4490,3500,2720,305950,324850,299810,316710,343960,349930,313640,291610,305660,327440,321370,302530,260730,232510,173610,130440,83750,53930,930600,992200,1119700,1247300,1615800,2248900,2872800,1517700,3133600,3837000,3775400,3647900,3520300,23080,964200,703400,297300,166900,83100,29180,6090,37.2,4767600
"2017Q1",30820,30800,31470,31100,32820,32870,33700,33700,33930,33480,32160,30770,30820,30670,30820,31220,33100,32890,32430,33670,34480,35710,35930,36400,37470,38090,37650,36130,34550,33970,32360,31440,30800,30640,30640,29650,29420,28970,27990,27790,28210,28200,29570,30170,31700,32480,32170,31890,31890,31030,30530,30890,31010,31820,32040,31560,30510,29630,28760,27830,27090,26260,25520,24550,24150,23600,23010,22840,22350,22120,21260,18150,16460,15410,14110,14720,13980,12220,10890,10030,9000,8130,7650,6730,6080,5670,5260,4410,3670,3080,2520,1940,1480,1120,780,157010,167690,155230,163300,179980,180380,155870,143820,147840,159460,156290,148280,127560,113920,85390,61850,37580,22090,479900,511200,577100,643200,823400,1130700,1435200,739400,1562800,1893100,1861900,1795900,1729800,7840,457900,330300,131000,69200,31600,9500,1660,35.9,2373100,29210,29190,29290,29620,31380,31180,31890,31990,31380,31990,30440,29480,29100,29360,28910,29970,31390,31400,30430,31630,31640,32410,32760,33020,34390,35110,36350,35140,34580,34790,32850,32600,32500,31740,31760,30770,30530,30310,29850,29480,29640,29780,31420,32510,33680,34600,34610,33870,33750,32790,32260,32100,32710,33540,34250,33320,32450,31170,30360,29550,28440,27710,27010,25960,25530,24450,24120,23590,23230,23240,22410,19190,17690,16350,15380,16340,15550,13760,12950,11720,10820,9770,9290,8620,8130,7560,7290,6550,5710,4920,4330,3710,3130,2420,1960,148700,158420,147280,154820,164220,175970,161460,150940,157030,169630,164870,156870,134650,118630,91010,70320,46640,32020,454400,484400,547200,609200,807400,1134100,1455800,783000,1590500,1969300,1939300,1876500,1814400,15560,513500,378800,169200,98800,52200,20190,4630,38.3,2423700,60030,59990,60770,60720,64200,64050,65590,65690,65310,65470,62600,60250,59920,60020,59730,61190,64490,64290,62860,65290,66110,68120,68690,69420,71850,73200,74000,71260,69130,68770,65210,64030,63300,62380,62400,60420,59960,59290,57840,57260,57850,57980,60980,62680,65380,67080,66780,65770,65650,63820,62790,62990,63710,65360,66300,64880,62960,60800,59120,57380,55520,53960,52530,50510,49690,48050,47120,46430,45580,45370,43670,37350,34150,31750,29490,31060,29530,25980,23850,21750,19820,17900,16940,15350,14210,13230,12540,10960,9380,8000,6840,5660,4620,3540,2740,305710,326110,302520,318130,344200,356350,317330,294770,304880,329090,321160,305150,262210,232550,176400,132170,84220,54110,934300,995500,1124300,1252500,1630800,2264700,2891100,1522500,3153300,3862400,3801200,3672400,3544300,23400,971400,709100,300200,168000,83800,29690,6280,37.1,4796700
"2017Q2",30690,30930,31290,31570,32480,32950,33450,33970,33860,33630,32680,31150,30710,30750,31080,31110,32690,33240,32440,33610,34280,35580,35840,36110,37470,37940,37790,36760,34940,34150,33140,31930,31030,31100,30720,30040,29670,29140,28640,27870,28340,28400,29160,30240,31430,32500,32560,31920,31900,31360,30640,30660,30960,31740,31980,31770,30730,29850,29280,27800,27210,26510,25610,24890,24050,23710,23100,22790,22410,22100,21800,18220,16840,15900,13760,14800,14050,12630,10970,10060,9160,8180,7560,6860,6040,5620,5290,4350,3770,3100,2540,1920,1550,1100,820,156970,167860,156370,163100,179280,181590,157920,145350,147580,160250,155980,149420,128280,114110,86520,62530,37800,22130,481200,512300,578200,644300,827200,1135100,1440500,741500,1568800,1901500,1870300,1804400,1738400,7940,461000,332700,132100,69600,31800,9630,1690,35.9,2382700,29450,29040,29470,29610,30980,31390,31750,32270,31380,31900,30950,29750,29200,29400,29100,29850,31110,31460,30710,31390,31820,32190,32700,32990,34130,35010,36180,35750,34890,34950,33300,32830,32790,32230,31720,31280,30510,30380,30270,29420,29740,29630,31110,32390,33220,34620,35030,33690,33730,33180,32560,31980,32430,33370,34060,33570,32860,31310,30810,29560,28670,27870,27180,26370,25400,24720,23950,23910,23070,23270,22870,19290,18070,16840,14900,16380,15680,14290,12840,11830,10940,9970,9180,8680,8140,7530,7200,6550,5750,4950,4340,3660,3170,2500,1940,148550,158690,148390,154520,163830,176780,162870,151860,156100,170240,164400,158100,135480,118920,91980,71010,46910,31970,455600,485500,548100,610200,809900,1136200,1458700,784300,1594200,1975300,1945400,1882900,1820800,15610,516600,381100,170200,99200,52300,20320,4710,38.3,2430900,60150,59970,60760,61180,63460,64350,65200,66240,65240,65530,63630,60910,59910,60140,60180,60960,63800,64710,63150,65010,66100,67770,68540,69100,71600,72950,73970,72510,69830,69110,66440,64760,63830,63330,62430,61320,60170,59520,58910,57290,58090,58030,60270,62640,64650,67120,67590,65610,65620,64540,63200,62640,63390,65110,66040,65340,63580,61150,60090,57350,55890,54380,52780,51260,49460,48430,47050,46700,45480,45360,44680,37510,34910,32740,28660,31180,29730,26920,23810,21890,20110,18150,16740,15540,14180,13150,12480,10900,9520,8050,6880,5580,4730,3600,2760,305520,326560,304760,317630,343110,358370,320790,297210,303680,330480,320380,307520,263760,233030,178490,133530,84710,54100,936800,997800,1126300,1254500,1637100,2271300,2899200,1525800,3162900,3876700,3815800,3687300,3559100,23550,977600,713800,302300,168800,84100,29950,6400,37.1,4813600
"2017Q3",30680,31120,31210,31590,32260,33070,33440,34000,33870,33750,33240,31530,30760,31050,31020,31280,32280,33710,32510,33330,34270,35210,35990,35990,37140,38340,37850,37520,35550,34720,33950,32330,31820,31140,30950,30570,30050,29630,29010,28210,28340,28540,28970,30210,30960,32600,32850,32000,32070,31600,30920,30680,30810,31630,32050,31860,31040,30070,29330,28130,27450,26770,25730,25190,24070,23890,23230,22620,22610,21960,22050,18860,17210,15860,14000,14600,14070,12950,11270,10220,9140,8310,7550,6950,5990,5550,5200,4440,3800,3070,2540,1960,1520,1120,830,156860,168140,157590,163110,178590,183980,160200,147460,147020,161110,156100,150430,129200,114320,87980,63090,37950,22050,482600,513900,579900,645700,833300,1141500,1448000,743900,1577200,1912200,1880900,1814900,1749100,7970,464200,335000,132700,69600,31700,9610,1650,35.9,2394800,29060,29450,29680,29600,30710,31500,31660,32340,31610,31990,31470,29960,29450,29470,29190,29610,31150,31440,31050,31290,31900,32000,32730,33070,34080,35100,36330,36410,35280,35380,34110,33340,33090,32510,32090,31570,30930,30660,30310,29710,29890,29570,31010,31900,33090,34390,35020,34020,33960,33260,32640,32020,32400,33020,34140,33630,33180,31620,30910,29760,29010,28000,27510,26420,25620,24940,23980,23990,23140,23080,23150,19880,18510,16880,15110,16030,15720,14650,12980,12100,11010,10120,9070,8640,8240,7480,7090,6620,5710,4910,4340,3650,3050,2520,1910,148500,159100,149540,154540,163780,178500,165140,153180,155460,170650,164230,159100,136560,119120,93530,71470,47080,31800,457100,486800,549300,611700,815100,1141300,1464600,786000,1601100,1984300,1954700,1892100,1829800,15470,519800,383200,170600,99100,52000,20210,4740,38.3,2441500,59730,60570,60890,61190,62970,64560,65110,66340,65490,65740,64720,61490,60210,60510,60200,60890,63430,65160,63550,64620,66170,67210,68720,69060,71220,73440,74180,73930,70830,70090,68070,65680,64910,63650,63040,62140,60970,60290,59320,57920,58230,58110,59980,62120,64050,66990,67880,66020,66020,64860,63570,62700,63210,64650,66190,65490,64220,61690,60240,57890,56460,54760,53240,51610,49690,48830,47210,46610,45740,45040,45190,38730,35720,32740,29110,30630,29780,27600,24250,22320,20150,18440,16620,15590,14230,13030,12290,11050,9500,7980,6880,5610,4560,3640,2740,305360,327240,307130,317650,342370,362480,325340,300630,302490,331770,320320,309530,265760,233440,181510,134570,85030,53850,939700,1000600,1129200,1257400,1648500,2282700,2912600,1529900,3178300,3896600,3835700,3707100,3578900,23430,984000,718200,303300,168700,83700,29820,6380,37.1,4836300
"2017Q4",30690,31150,31230,31800,31880,33480,33300,34020,33930,34010,33570,31830,31040,31030,31020,31090,32110,33710,32490,32890,34120,35060,35910,35820,37010,38250,38240,38160,36480,35230,34420,33090,32160,31510,31380,31160,30240,29980,29480,28500,28280,28760,28930,30170,30800,32560,32880,32360,32090,31970,31160,30780,30900,31450,32020,32160,31160,30470,29310,28510,27550,27100,25880,25370,24130,24040,23410,22730,22640,22070,21790,20080,17380,16020,14440,14180,14100,13160,11600,10320,9290,8470,7490,7070,6090,5520,5090,4540,3860,3070,2580,2010,1540,1140,850,156750,168730,158480,162270,177920,186360,162570,149360,146940,161850,156300,151620,130030,114890,89720,63360,38420,22090,484000,515000,580900,646200,838500,1147300,1455200,746700,1585200,1923500,1892400,1826600,1761200,8130,468300,338300,133700,70300,31900,9790,1670,36.0,2407400,29220,29520,29600,29740,30330,32050,31420,32260,31800,31970,31850,30390,29520,29420,29310,29380,30840,31610,31130,30830,31820,32130,32400,33160,33880,35330,36170,36930,36110,35680,35030,33660,33330,32880,32330,32240,30930,31010,30520,30140,29790,29740,30470,31730,32880,34210,34830,34480,33920,33730,32650,32040,32250,33200,33880,33920,33160,32300,30850,30080,29330,28180,27570,26650,25730,25300,23870,24240,23120,23080,23060,20960,18790,17160,15390,15620,15740,14890,13330,12140,11280,10330,9070,8840,8100,7510,7070,6620,5760,5030,4240,3740,3100,2490,1950,148420,159500,150490,153780,163390,180210,167230,154840,154620,171170,164020,160310,137460,119620,95360,71710,47620,32000,458400,487800,550200,612200,819500,1145200,1469600,787600,1607000,1993700,1964300,1901800,1839900,15520,524100,386600,171700,100000,52300,20340,4820,38.3,2452100,59920,60670,60830,61540,62210,65530,64720,66280,65730,65970,65410,62220,60560,60450,60330,60460,62940,65320,63620,63710,65930,67190,68310,68980,70890,73580,74400,75090,72590,70910,69450,66750,65500,64390,63710,63400,61170,60980,60000,58640,58070,58500,59400,61900,63680,66770,67710,66840,66010,65700,63810,62820,63150,64640,65890,66090,64320,62760,60170,58600,56890,55280,53450,52020,49860,49340,47280,46970,45760,45150,44860,41040,36170,33190,29830,29790,29840,28050,24920,22460,20580,18800,16560,15910,14180,13040,12160,11160,9620,8110,6820,5750,4640,3630,2800,305170,328230,308970,316060,341310,366570,329790,304200,301550,333020,320320,311930,267490,234500,185080,135070,86040,54090,942400,1002800,1131100,1258400,1657900,2292500,2924800,1534300,3192200,3917200,3856700,3728400,3601100,23650,992400,724900,305300,170300,84200,30130,6480,37.1,4859500
"2018Q1",30700,31070,31330,32090,31660,33360,33290,34030,33980,34250,33760,32510,31160,31180,31020,31510,31930,33610,33130,32910,34270,34720,35900,36240,36820,38120,38960,38620,37220,35690,35320,33650,32540,31860,31740,31630,30660,30410,29850,28870,28560,28870,28840,30150,30720,32350,32970,32630,32270,32290,31360,30780,31040,31170,31930,32190,31560,30530,29710,28720,27890,26970,26130,25400,24490,24070,23460,22810,22580,22050,21740,20890,17790,16080,15040,13670,14240,13440,11740,10440,9490,8450,7580,7080,6240,5470,5060,4610,3880,3140,2570,2070,1560,1170,860,156840,168900,159640,163090,177940,188600,165100,151430,147130,162510,156280,152710,130870,114980,91550,63530,38850,22150,485400,516900,582400,648500,846200,1155800,1464800,749500,1595700,1936700,1905200,1839600,1773600,8220,471900,341000,134500,71000,32100,9970,1750,36.0,2422100,29240,29410,29650,29920,30100,31880,31550,32160,32290,31640,32300,30760,29780,29510,29710,29470,30530,31870,31630,30690,32090,31910,32680,33340,33660,35360,36290,37660,36460,35930,36120,33890,33650,33280,32600,32430,31440,31090,30850,30350,29890,30020,30070,31660,32760,33900,34770,34730,33950,33860,32840,32340,32170,32790,33630,34300,33360,32420,31150,30320,29600,28330,27680,26920,25850,25450,24320,23870,23340,22950,22960,22070,18870,17330,15960,15020,15970,15100,13340,12540,11280,10330,9260,8810,8100,7590,6910,6660,5890,5050,4290,3700,3140,2580,1950,148310,159520,152050,154180,163690,181700,169550,156160,154410,171200,163770,161540,138380,119930,97190,71960,47780,32110,459900,489400,551800,614100,825300,1150900,1476200,789300,1614600,2004100,1974700,1912300,1850000,15650,527900,389600,172400,100500,52700,20590,4940,38.3,2464000,59930,60480,60980,62010,61760,65240,64840,66190,66270,65900,66050,63270,60940,60690,60730,60980,62460,65480,64760,63600,66360,66630,68580,69580,70480,73480,75250,76280,73680,71610,71440,67540,66190,65140,64340,64070,62110,61510,60700,59220,58460,58890,58900,61810,63470,66250,67730,67360,66220,66160,64200,63120,63210,63960,65560,66490,64920,62950,60850,59040,57490,55290,53810,52320,50350,49510,47780,46690,45930,45000,44700,42960,36660,33420,31000,28680,30210,28540,25080,22980,20770,18780,16850,15890,14340,13070,11960,11270,9760,8190,6850,5770,4690,3750,2810,305160,328430,311690,317270,341620,370300,334650,307590,301530,333720,320050,314260,269250,234910,188740,135490,86630,54260,945300,1006300,1134200,1262500,1671400,2306700,2941000,1538800,3210200,3940800,3879900,3751900,3623600,23870,999800,730600,306900,171400,84800,30560,6690,37.1,4886100
"2018Q2",30530,30900,31420,31850,32120,32960,33340,33780,34200,34150,33930,33010,31540,31040,31160,31730,31800,33240,33440,32890,34130,34500,35600,36120,36450,37990,38730,38680,37910,36030,35420,34380,33060,32140,32190,31710,31090,30600,30040,29500,28670,29020,29050,29770,30790,32030,33000,33000,32290,32290,31660,30900,30800,31150,31840,32110,31810,30770,29880,29260,27840,27110,26400,25430,24810,24020,23520,22870,22540,22140,21730,21400,17870,16460,15520,13350,14300,13550,12090,10510,9570,8610,7630,7010,6300,5480,5020,4640,3780,3260,2560,2070,1550,1210,840,156820,168430,160680,163100,176800,189340,167200,152930,147300,162620,156360,153820,131590,115090,92970,63810,39130,22170,485900,517700,582700,649000,849400,1159300,1469500,751700,1601100,1944200,1912500,1847500,1781100,8220,474800,343200,135100,71300,32200,10000,1780,36.0,2430200,29000,29620,29470,30030,30100,31470,31830,32050,32500,31640,32130,31280,30080,29590,29750,29620,30440,31530,31660,31000,31850,32100,32420,33250,33660,34980,36260,37440,37090,36090,36170,34380,33890,33520,33060,32510,31930,31080,30910,30700,29870,30090,29920,31330,32670,33450,34820,35110,33740,33830,33230,32580,32030,32560,33430,34120,33590,32830,31290,30780,29560,28610,27820,27120,26240,25300,24570,23710,23680,22740,22970,22520,18980,17720,16490,14540,16020,15250,13860,12410,11400,10460,9480,8700,8170,7600,6930,6560,5890,5110,4320,3690,3090,2610,2000,148210,159480,152830,154250,163280,181850,171030,157140,153880,170960,163820,162610,139350,120000,98690,72070,48210,32100,460500,490100,552100,614800,827500,1152400,1478800,790600,1618200,2009900,1980300,1918300,1855700,15710,531100,391800,173100,101000,52800,20680,4980,38.3,2470500,59530,60520,60890,61880,62210,64430,65170,65820,66700,65790,66060,64290,61620,60630,60900,61360,62240,64770,65100,63880,65980,66600,68020,69360,70110,72970,74990,76120,74990,72120,71600,68760,66950,65650,65260,64220,63010,61680,60950,60200,58530,59110,58970,61100,63460,65480,67830,68120,66030,66130,64900,63480,62840,63710,65270,66240,65410,63600,61160,60040,57400,55720,54220,52550,51050,49320,48090,46590,46220,44880,44700,43920,36850,34180,32010,27880,30320,28800,25960,22920,20970,19070,17110,15710,14480,13080,11950,11200,9670,8370,6880,5760,4630,3810,2840,305030,327910,313510,317350,340080,371190,338220,310070,301180,333580,320180,316440,270940,235100,191670,135870,87340,54270,946400,1007800,1134800,1263800,1676900,2311700,2948300,1542300,3219200,3954200,3892800,3765800,3636800,23930,1005900,734900,308200,172300,85000,30690,6760,37.2,4900600
"2018Q3",30430,30900,31530,31790,32150,32800,33490,33740,34300,34160,34020,33550,31930,31060,31470,31620,31880,32730,33960,32900,33850,34600,35340,36220,36300,37550,38920,38670,38550,36580,35910,35080,33410,32750,32240,31960,31550,30850,30470,29860,28990,29070,29210,29580,30800,31500,33100,33280,32370,32370,31820,31180,30780,30920,31690,32130,31900,31050,30060,29310,28120,27420,26590,25600,25090,24030,23720,23010,22360,22360,21620,21630,18510,16840,15520,13620,14170,13600,12440,10780,9730,8570,7780,6990,6420,5480,4990,4610,3860,3240,2560,2100,1540,1180,870,156790,168490,162030,163090,176310,190270,169390,154700,147640,162620,156380,154460,132820,115490,94110,64610,39480,22170,487300,518900,583500,650400,853800,1164000,1474900,753900,1607700,1953600,1922000,1857300,1790500,8250,478700,345900,136300,71700,32200,10050,1810,36.1,2440900,28810,29280,29860,30170,30050,31190,31890,31980,32550,31920,32240,31750,30270,29760,29830,29670,30180,31530,31620,31340,31660,32320,32220,33250,33770,34970,36250,37600,37680,36390,36460,35170,34310,33740,33240,32820,32260,31500,31220,30730,30100,30200,29910,31250,32150,33300,34590,35100,34080,34060,33300,32650,32060,32450,33050,34160,33630,33190,31570,30860,29790,29010,27950,27460,26320,25500,24800,23770,23740,22840,22810,22850,19570,18190,16570,14760,15690,15320,14250,12600,11660,10540,9660,8630,8190,7710,6900,6460,5980,5090,4290,3720,3060,2520,2080,148170,159530,153850,154330,163220,182880,172910,158530,153620,171120,163500,163420,140540,120660,99980,72630,48680,32140,461500,491200,552900,615900,831900,1156600,1483500,792200,1624100,2018900,1989200,1927500,1864500,15670,535300,394800,174200,101500,52900,20710,5050,38.3,2480400,59250,60180,61380,61950,62200,63990,65380,65720,66850,66080,66270,65310,62190,60820,61300,61290,62060,64260,65580,64240,65510,66920,67570,69470,70070,72520,75170,76270,76230,72960,72370,70240,67730,66490,65480,64790,63820,62350,61690,60590,59090,59260,59120,60830,62950,64800,67690,68380,66450,66430,65110,63830,62830,63360,64740,66300,65530,64240,61630,60170,57910,56430,54530,53060,51420,49540,48520,46770,46100,45210,44430,44470,38070,35030,32080,28380,29860,28930,26690,23380,21390,19110,17430,15620,14610,13190,11880,11080,9840,8330,6850,5820,4600,3700,2940,304960,328020,315880,317420,339530,373150,342310,313240,301260,333740,319870,317880,273350,236140,194090,137240,88160,54310,948900,1010100,1136500,1266300,1685600,2320600,2958400,1546100,3231700,3972500,3911200,3784900,3655000,23910,1014100,740700,310500,173200,85100,30770,6850,37.2,4921300
"2018Q4",30240,30850,31660,31740,32340,32420,33880,33590,34380,34220,34330,33870,32220,31370,31350,31570,31650,32510,33930,32850,33400,34510,35150,36130,36160,37320,38780,38870,38970,37440,36260,35580,34050,33020,32520,32290,32100,30990,30740,30260,29230,29000,29370,29460,30700,31260,33000,33240,32700,32290,32170,31320,30790,30960,31510,32040,32130,31160,30410,29310,28480,27510,26980,25770,25280,24030,23860,23190,22470,22410,21730,21430,19710,16990,15730,14070,13770,13660,12680,11090,9810,8800,7900,6930,6520,5570,5000,4490,3970,3280,2590,2100,1610,1190,880,156840,168490,163150,162520,175340,191380,171430,156370,147770,162480,156750,155040,134010,115970,95580,65260,39960,22320,488500,520000,584200,651000,857000,1167300,1479100,756100,1613100,1962400,1930900,1866700,1799900,8370,483400,349300,137800,72500,32600,10240,1870,36.1,2450900,28700,29420,29940,30030,30210,30780,32430,31760,32530,32110,32230,32120,30680,29850,29750,29750,29950,31170,31800,31370,31190,32240,32490,32890,33800,34800,36400,37430,38100,37170,36710,35980,34530,34020,33580,33060,32950,31530,31540,30910,30550,30140,30050,30740,31970,33080,34370,34930,34540,33970,33790,32620,32050,32250,33200,33890,33900,33210,32250,30790,30060,29330,28140,27530,26590,25600,25170,23710,23990,22850,22860,22760,20660,18460,16880,15090,15270,15380,14470,12930,11730,10800,9870,8610,8380,7580,6950,6450,5970,5140,4400,3620,3130,2540,2010,148290,159610,154630,154050,162630,183890,174830,159990,153460,170900,163900,164040,141650,121320,101620,73140,49380,32090,462500,492300,553400,616600,835400,1159700,1487700,793900,1629300,2027700,1998000,1936900,1873700,15710,540100,398400,175500,102300,52900,20860,5150,38.3,2490300,58940,60270,61600,61770,62550,63200,66320,65340,66900,66340,66560,65990,62900,61220,61100,61320,61600,63680,65740,64220,64590,66750,67640,69020,69960,72120,75180,76290,77070,74610,72970,71550,68590,67030,66110,65350,65050,62520,62280,61160,59790,59150,59430,60200,62680,64340,67370,68170,67240,66260,65960,63940,62840,63210,64700,65920,66040,64370,62660,60090,58530,56840,55120,53310,51870,49630,49030,46910,46460,45260,44580,44190,40370,35450,32610,29160,29040,29040,27150,24020,21540,19600,17770,15550,14900,13150,11950,10950,9950,8420,6990,5720,4740,3730,2890,305130,328100,317780,316570,337970,375260,346250,316360,301230,333380,320650,319090,275660,237290,197200,138410,89350,54410,951000,1012300,1137600,1267600,1692400,2327000,2966800,1550000,3242400,3990200,3928900,3803600,3673600,24070,1023400,747800,313300,174900,85500,31100,7020,37.2,4941200
"2019Q1",30550,30870,31530,31820,32620,32210,33720,33640,34380,34340,34580,34060,32910,31550,31590,31550,32050,32310,33870,33520,33290,34680,34860,36140,36400,37030,38450,39440,39260,38050,36500,36250,34500,33320,32740,32560,32470,31540,31130,30570,29530,29210,29460,29370,30620,31110,32740,33310,32950,32490,32450,31440,30780,31060,31190,31930,32110,31510,30480,29640,28670,27850,26900,26030,25330,24350,23900,23270,22580,22330,21750,21420,20480,17420,15740,14670,13310,13790,12950,11250,9960,9020,7880,7040,6530,5720,4980,4480,4020,3320,2650,2090,1660,1200,900,157390,168290,164680,163300,175360,192240,173310,158270,148190,162600,156910,155670,134780,116440,96820,65970,40430,22510,490400,521900,586300,653700,862500,1173300,1485800,758200,1620600,1973200,1941700,1877300,1809900,8500,487400,352600,139400,73400,32900,10440,1930,36.1,2463600,28810,29410,29830,30040,30430,30540,32310,31890,32510,32600,31920,32560,31060,30140,29850,30140,30070,30870,32110,31920,31020,32430,32270,33190,33910,34450,36350,37390,38590,37450,36870,37010,34650,34270,33930,33250,33120,32070,31610,31270,30770,30260,30330,30370,31890,33000,34020,34860,34810,33990,33950,32850,32310,32190,32780,33620,34290,33380,32390,31110,30260,29580,28320,27640,26850,25750,25310,24150,23700,23110,22690,22710,21770,18550,17060,15680,14690,15610,14710,12950,12110,10820,9900,8800,8360,7590,7040,6310,6020,5270,4430,3670,3100,2580,2060,148520,159840,155540,155120,162830,184230,176740,161320,153620,170690,164080,164800,142660,122020,102790,73640,49990,32230,463900,494000,555000,619000,840200,1164500,1493400,795900,1636100,2037800,2007700,1946800,1882700,15840,544400,401800,176900,103300,53300,21080,5230,38.3,2501700,59360,60280,61360,61860,63050,62750,66030,65530,66880,66940,66490,66620,63970,61690,61440,61690,62120,63180,65980,65440,64310,67110,67130,69330,70310,71480,74790,76840,77850,75500,73370,73260,69150,67600,66670,65820,65580,63610,62730,61840,60300,59470,59790,59740,62510,64110,66760,68170,67760,66480,66400,64280,63090,63250,63960,65560,66400,64890,62860,60760,58930,57430,55220,53670,52190,50100,49220,47420,46280,45440,44440,44130,42250,35970,32810,30350,28000,29410,27660,24190,22070,19840,17780,15840,14900,13300,12020,10790,10040,8590,7090,5760,4760,3780,2970,305920,328130,320210,318420,338180,376470,350050,319580,301810,333290,320990,320470,277440,238460,199600,139610,90420,54750,954300,1015900,1141300,1272700,1702700,2337800,2979300,1554000,3256700,4011100,3949400,3824100,3692600,24350,1031800,754400,316300,176700,86300,31510,7160,37.2,4965300
